8.8086097136932615,5.3336878501775624
8.3980679467472346,5.6709880678724618
8.418881910529473,5.9903788487147693
8.2139857229151314,5.8495948510130891
8.266133923241199,5.2475068477939031
8.7907062373397142,6.0288974362767735
8.423013068218463,5.6338416588095033
7.9445245310261283,5.6038454447585071
8.5725591677824013,6.6180074172814463
9.0765039772983656,5.3693923104760382
2.4090854588954169,1.5106664705479436
2.2316033979800696,1.6361744740749085
2.7334053548268393,1.6981439237341889
2.1494946520596474,1.6270229968431464
2.2418426530972697,1.2065579114775276
2.1160414966404346,1.5963080604069233
2.2293066067722114,1.1912143438958891
2.6458172735534569,1.7065968902071245
2.4895645074613268,2.0615447433262233
2.592615857736646,1.5851413722949497
